name,url,price_per_lb,total_price,bag_size,bag_type,country,region,altitude,grower,variety,process,flavor_notes,about,warehouse,position,certifications,is_staff_pick,inventory,overview_text,taste_text,source_text,word_cloud,sweetness,acidity,viscosity,balance,watchlist_match,watchlist_farm,watchlist_tier,watchlist_credential_type,watchlist_credential_detail,watchlist_notes,watchlist_url
Papua New Guinea Arufa Natural AX,https://royalcoffee.com/product/3427097000054071607/,,$679.32,132.94 lb,Full Bag,Papua New Guinea,"Arufa, Jiwaka Province, Papua New Guinea",1520 - 1770 masl,600 producers organized around Kagamuga Dry Mill,"Blue Mountain, Arusha, Mundo Novo, Bourbon",Full natural and dried on raised beds,"Raspberry, vanilla, toasted sesame, brown sugar","From its earliest introduction to present day, the arabica gene stock in Papua New Guinea (PNG) is considered to be one of the country’s strongest natural assets, not to mention one of the best-preserved typica lineage variety sets in the world. And these delicate genetics clearly thrive in PNG’s highlands, which are some of the most virgin and fertile on the planet.Between World Wars I and II, Australian settlers would establish more and more large coffee estates across the Eastern, Chimbu, Jiwaka, and Western highland provinces. As commercial exports ramped up, more indigenous Papuans would adopt coffee as a cash crop alongside their traditional economies, in most cases processing at home and selling humid parchment to traveling collectors. For hundreds of thousands of rural farmers coffee would be, and still is, the very first and only source of western currency. To this day expert-level cultivation knowledge largely remains in the possession and experience of PNG’s plantation owners. Remote smallholder coffee tends to fall short of its potential, receiving only scarce quality interventions from ambitious millers and exporters.This unique natural lot is made possible by Monpi Coffee, a miller and exporter based in both Garoka and Mt. Hagen, the two main coffee industry hubs in PNG’s highlands. Monpi also partners with independent washing stations and occasionally commissions specific processing styles in collaboration with participating growers. In this case, Monpi worked with the Kindeng Wet Mill to sort and separate exemplary cherry prior to the typical depulping phase, and directly dry the fruit as a full natural, a process that takes a full month in Jiwaka’s cool highlands. Once the drying is complete, the coffee is transported to Monpi’s Kagamuga dry mill for hulling, and finally fully milled for export in Garoka.In addition to value-added processing programs like this one, Monpi also maintains a business unit dedicated to supporting smallholders directly through training and community support. Called Sustainability Management Service (SMS), the team oversees trainings throughout the year that address agricultural practices, gender equality, youth inclusion, climate change mitigation, and environmental preservation. The Kagamuga dry mill is also developing a coffee nursery to provide new plantings to local farmer networks, to support productivity for their farmers for the long term.",Houston,SPOT,Conventional,,15 Bags,,,,,,,,,,,,,,,
Papua New Guinea Arufa Natural AX,https://royalcoffee.com/product/3427097000043371053/,$4.96,$656.85,132.43 lb,Full Bag,Papua New Guinea,"Arufa, Jiwaka Province, Papua New Guinea",1520 - 1770 masl,600 producers organized around Kagamuga Dry Mill,"Blue Mountain, Arusha, Mundo Novo, Bourbon",Full natural and dried on raised beds,"Raspberry, strawberry, lemon curd, brown sugar, basil","From its earliest introduction to present day, the arabica gene stock in Papua New Guinea (PNG) is considered to be one of the country’s strongest natural assets, not to mention one of the best-preserved typica lineage variety sets in the world. And these delicate genetics clearly thrive in PNG’s highlands, which are some of the most virgin and fertile on the planet.Between World Wars I and II, Australian settlers would establish more and more large coffee estates across the Eastern, Chimbu, Jiwaka, and Western highland provinces. As commercial exports ramped up, more indigenous Papuans would adopt coffee as a cash crop alongside their traditional economies, in most cases processing at home and selling humid parchment to traveling collectors. For hundreds of thousands of rural farmers coffee would be, and still is, the very first and only source of western currency. To this day expert-level cultivation knowledge largely remains in the possession and experience of PNG’s plantation owners. Remote smallholder coffee tends to fall short of its potential, receiving only scarce quality interventions from ambitious millers and exporters.This unique natural lot is made possible by Monpi Coffee, a miller and exporter based in both Garoka and Mt. Hagen, the two main coffee industry hubs in PNG’s highlands. Monpi also partners with independent washing stations and occasionally commissions specific processing styles in collaboration with participating growers. In this case, Monpi worked with the Kindeng Wet Mill to sort and separate exemplary cherry prior to the typical depulping phase, and directly dry the fruit as a full natural, a process that takes a full month in Jiwaka’s cool highlands. Once the drying is complete, the coffee is transported to Monpi’s Kagamuga dry mill for hulling, and finally fully milled for export in Garoka.In addition to value-added processing programs like this one, Monpi also maintains a business unit dedicated to supporting smallholders directly through training and community support. Called Sustainability Management Service (SMS), the team oversees trainings throughout the year that address agricultural practices, gender equality, youth inclusion, climate change mitigation, and environmental preservation. The Kagamuga dry mill is also developing a coffee nursery to provide new plantings to local farmer networks, to support productivity for their farmers for the long term.",Oakland,SPOT,Conventional,,289 Bags,,,,,,,,,,,,,,,
Papua New Guinea Arufa Natural AX,https://royalcoffee.com/product/3427097000054478318/,,$679.37,132.43 lb,Full Bag,Papua New Guinea,"Arufa, Jiwaka Province, Papua New Guinea",1520 - 1770 masl,600 producers organized around Kagamuga Dry Mill,"Blue Mountain, Arusha, Mundo Novo, Bourbon",Full natural and dried on raised beds,"Raspberry, strawberry, lemon curd, brown sugar, basil","From its earliest introduction to present day, the arabica gene stock in Papua New Guinea (PNG) is considered to be one of the country’s strongest natural assets, not to mention one of the best-preserved typica lineage variety sets in the world. And these delicate genetics clearly thrive in PNG’s highlands, which are some of the most virgin and fertile on the planet.Between World Wars I and II, Australian settlers would establish more and more large coffee estates across the Eastern, Chimbu, Jiwaka, and Western highland provinces. As commercial exports ramped up, more indigenous Papuans would adopt coffee as a cash crop alongside their traditional economies, in most cases processing at home and selling humid parchment to traveling collectors. For hundreds of thousands of rural farmers coffee would be, and still is, the very first and only source of western currency. To this day expert-level cultivation knowledge largely remains in the possession and experience of PNG’s plantation owners. Remote smallholder coffee tends to fall short of its potential, receiving only scarce quality interventions from ambitious millers and exporters.This unique natural lot is made possible by Monpi Coffee, a miller and exporter based in both Garoka and Mt. Hagen, the two main coffee industry hubs in PNG’s highlands. Monpi also partners with independent washing stations and occasionally commissions specific processing styles in collaboration with participating growers. In this case, Monpi worked with the Kindeng Wet Mill to sort and separate exemplary cherry prior to the typical depulping phase, and directly dry the fruit as a full natural, a process that takes a full month in Jiwaka’s cool highlands. Once the drying is complete, the coffee is transported to Monpi’s Kagamuga dry mill for hulling, and finally fully milled for export in Garoka.In addition to value-added processing programs like this one, Monpi also maintains a business unit dedicated to supporting smallholders directly through training and community support. Called Sustainability Management Service (SMS), the team oversees trainings throughout the year that address agricultural practices, gender equality, youth inclusion, climate change mitigation, and environmental preservation. The Kagamuga dry mill is also developing a coffee nursery to provide new plantings to local farmer networks, to support productivity for their farmers for the long term.",Seattle,SPOT,Conventional,,10 Bags,,,,,,,,,,,,,,,
Papua New Guinea Nebilyer Valley A 15+,https://royalcoffee.com/product/3427097000050003412/,$4.48,$627.01,132.28 lb,Full Bag,Papua New Guinea,"Tambul-Nebilyer District, Papua New Guinea",1350 masl,Smallholder farmers organized around the Kuta mill,"Bourbon, Typica","Centrally processed, fully washed and sundried",,"Royal has a long history buying coffee from the Leahy family, one of Papua New Guinea’s (PNG) most prominent in the coffee business. For multiple generations the Leahys have been based in PNG’s remote western highlands, growing, processing, and exporting specialty coffee against all odds.  All our Nebilyer Valley coffees share a rich tactile, deep caramelized earthy-sweetness, and PNG’s characteristic herbaceous balance, with touches of citrus zest and sweet tomato. Under PNG export standards, “A” grade coffee is the best possible preparation and can be paired with any screen size designation.  Coffee in Papua New Guinea  From its earliest introduction to present day, the arabica gene stock in Papua New Guinea (PNG) is considered to be one of the country’s strongest natural assets, not to mention one of the best-preserved typica lineage variety sets in the world. And these delicate genetics clearly thrive in PNG’s highlands, which are some of the most virgin and fertile on the planet.   Between World Wars I and II, Australian settlers would establish more and more large coffee estates across the Eastern, Chimbu, Jiwaka, and Western highland provinces. As commercial exports ramped up, more indigenous Papuans would adopt coffee as a cash crop alongside their traditional economies, in most cases processing at home and selling humid parchment to traveling collectors. For hundreds of thousands of rural farmers coffee would be, and still is, the very first and only source of western currency. To this day expert-level cultivation knowledge largely remains in the possession and experience of PNG’s plantation owners. Remote smallholder coffee tends to fall short of its potential, receiving only scarce quality interventions from ambitious millers and exporters.   Nebilyer Valley and Mount Hagen  PNG’s Nebilyer Valley is a broad and fertile high-elevation valley in the country’s western highlands. Mount Hagen, the largest nearby city of about 50,000 people, is extremely remote but also PNG’s third largest. It’s a thriving hub for rural trade across the highlands, and a veritable metropolis compared to most municipalities on the Highlands Highway, PNG’s sole access route to the country’s central provinces. Along with tropical fruits, spice, vanilla, livestock, and a huge variety of subsistence crops, farmers have been cultivating coffee here for about 80 years. As with other coffee producing areas of PNG, there is a mixture of large estates, known locally as “plantations”, and individual smallholders with their own ancestral plots or share-cropped style land leases for the purpose of cultivation.   The Leahy family is considered the founders of the modern era in Nebilyer and nearby Waghi valleys. Brothers Mick and Dan Leahy, originally Australian prospectors, first entered the zone on foot in 1933, becoming the first westerners to make contact with the region’s indigenous tribes. To open access to the highland valleys, the Leahys built an airstrip that is now one of the main streets in the town of Mount Hagen.   By now the Leahy family has resided in the Western Highlands for many generations. Over time, coffee was established as a cash crop for the valleys’ remote farmers interested in western trade. The Leahy family, to support the industry as a peaceful and stable alternative to subsistence farming and local trade, has established an extensive coffee infrastructure in the valley that supports smallholders and larger estate owners alike through seedling distribution, organic fertilizer, processing, storage, milling, and exporting, all through the family’s Kuta mill.  Processing and Milling at Kuta Mill  “Nebilyer Valley” coffee is sourced from family-owned farms located in the Tambul-Nebilyer District, a vast highland expanse west of Mount Hagen.  Each producer cultivates coffee on anywhere from 1-60 hectares of land.  During harvest, cherry is collected in the field and brought to the wet mill, where a visual inspection is carried out and receivable cherries are weighed by producer. Cherries are then mechanically depulped and left to ferment underwater for 18 hours, after which the parchment is decanted, washed, transfered to another tank, and fermented again for 18 hours under fresh water. After the full 36 hours of fermentation is complete, parchment is carried to the adjoining fields where it is spread in a thin layer across long tarpaulins to dry in the direct sun.   PNG, like Kenya, commonly utilizes large conditioning silos for freshly-dried parchment, an extended resting phase prior to dry milling that allows moisture to equilibrate across the seed and for the water to bond more strongly inside, both of which promote shelf-stability. In the Leahy’s case, conditioning “boxes” are used, which are 50-foot tall vertical silos that sit together in a grid, like an ice cube tray, which are used to condition newly-dried parchment and blend day lots for container-load exports.  After conditioning, the coffee is dry milled to the specified screen size, passed through an optical color sorter, and hand sorted for additional defect removal.",Oakland,SPOT,Conventional,,320 Bags,,,,,,,,,,,,,,,
Papua New Guinea Nebilyer Valley A 15+,https://royalcoffee.com/product/3427097000050003420/,$4.48,$617.75,132.28 lb,Full Bag,Papua New Guinea,"Tambul-Nebilyer District, Papua New Guinea",1350 masl,Smallholder farmers organized around the Kuta mill,"Bourbon, Typica","Centrally processed, fully washed and sundried",,"Royal has a long history buying coffee from the Leahy family, one of Papua New Guinea’s (PNG) most prominent in the coffee business. For multiple generations the Leahys have been based in PNG’s remote western highlands, growing, processing, and exporting specialty coffee against all odds.  All our Nebilyer Valley coffees share a rich tactile, deep caramelized earthy-sweetness, and PNG’s characteristic herbaceous balance, with touches of citrus zest and sweet tomato. Under PNG export standards, “A” grade coffee is the best possible preparation and can be paired with any screen size designation.  Coffee in Papua New Guinea  From its earliest introduction to present day, the arabica gene stock in Papua New Guinea (PNG) is considered to be one of the country’s strongest natural assets, not to mention one of the best-preserved typica lineage variety sets in the world. And these delicate genetics clearly thrive in PNG’s highlands, which are some of the most virgin and fertile on the planet.   Between World Wars I and II, Australian settlers would establish more and more large coffee estates across the Eastern, Chimbu, Jiwaka, and Western highland provinces. As commercial exports ramped up, more indigenous Papuans would adopt coffee as a cash crop alongside their traditional economies, in most cases processing at home and selling humid parchment to traveling collectors. For hundreds of thousands of rural farmers coffee would be, and still is, the very first and only source of western currency. To this day expert-level cultivation knowledge largely remains in the possession and experience of PNG’s plantation owners. Remote smallholder coffee tends to fall short of its potential, receiving only scarce quality interventions from ambitious millers and exporters.   Nebilyer Valley and Mount Hagen  PNG’s Nebilyer Valley is a broad and fertile high-elevation valley in the country’s western highlands. Mount Hagen, the largest nearby city of about 50,000 people, is extremely remote but also PNG’s third largest. It’s a thriving hub for rural trade across the highlands, and a veritable metropolis compared to most municipalities on the Highlands Highway, PNG’s sole access route to the country’s central provinces. Along with tropical fruits, spice, vanilla, livestock, and a huge variety of subsistence crops, farmers have been cultivating coffee here for about 80 years. As with other coffee producing areas of PNG, there is a mixture of large estates, known locally as “plantations”, and individual smallholders with their own ancestral plots or share-cropped style land leases for the purpose of cultivation.   The Leahy family is considered the founders of the modern era in Nebilyer and nearby Waghi valleys. Brothers Mick and Dan Leahy, originally Australian prospectors, first entered the zone on foot in 1933, becoming the first westerners to make contact with the region’s indigenous tribes. To open access to the highland valleys, the Leahys built an airstrip that is now one of the main streets in the town of Mount Hagen.   By now the Leahy family has resided in the Western Highlands for many generations. Over time, coffee was established as a cash crop for the valleys’ remote farmers interested in western trade. The Leahy family, to support the industry as a peaceful and stable alternative to subsistence farming and local trade, has established an extensive coffee infrastructure in the valley that supports smallholders and larger estate owners alike through seedling distribution, organic fertilizer, processing, storage, milling, and exporting, all through the family’s Kuta mill.  Processing and Milling at Kuta Mill  “Nebilyer Valley” coffee is sourced from family-owned farms located in the Tambul-Nebilyer District, a vast highland expanse west of Mount Hagen.  Each producer cultivates coffee on anywhere from 1-60 hectares of land.  During harvest, cherry is collected in the field and brought to the wet mill, where a visual inspection is carried out and receivable cherries are weighed by producer. Cherries are then mechanically depulped and left to ferment underwater for 18 hours, after which the parchment is decanted, washed, transfered to another tank, and fermented again for 18 hours under fresh water. After the full 36 hours of fermentation is complete, parchment is carried to the adjoining fields where it is spread in a thin layer across long tarpaulins to dry in the direct sun.   PNG, like Kenya, commonly utilizes large conditioning silos for freshly-dried parchment, an extended resting phase prior to dry milling that allows moisture to equilibrate across the seed and for the water to bond more strongly inside, both of which promote shelf-stability. In the Leahy’s case, conditioning “boxes” are used, which are 50-foot tall vertical silos that sit together in a grid, like an ice cube tray, which are used to condition newly-dried parchment and blend day lots for container-load exports.  After conditioning, the coffee is dry milled to the specified screen size, passed through an optical color sorter, and hand sorted for additional defect removal.",Oakland,SPOT,Conventional,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000052361365/,$5.45,$617.75,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,315 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000052361370/,$5.45,$617.75,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000052361375/,$5.45,$611.13,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,315 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000052361380/,$5.45,$611.13,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000052361385/,$5.45,$611.13,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,315 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000052361390/,$5.45,$611.13,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000054799008/,,$584.68,132.28 lb,Full Bag,Papua New Guinea,,,,,,,,Oakland,SPOT,,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000054799014/,,$584.68,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000054799018/,,$584.68,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC SIANE CHIMBU,https://royalcoffee.com/product/3427097000054799022/,,$584.68,132.28 lb,Full Bag,Papua New Guinea,"Chimbu Province, Papua New Guinea",1350 masl,Siane Organic Agriculture Cooperative (SOAC),"Bourbon, Typica",Fully washed and dried in the sun,,"This coffee is sourced from farms organized around the Siane Organic Agriculture Cooperative (SOAC) located in the Chuave district within the province of Chimbu, Papua New Guinea. SOAC accesses the international coffee markets for farmers, creating greater earning capacity from direct trade relationships. SOAC also assist farmers with financing, coffee quality improvement, organic certification, and community based projects that promote gender equality and education.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC TIMUZA A,https://royalcoffee.com/product/3427097000052361401/,$5.45,$630.98,132.28 lb,Full Bag,Papua New Guinea,"Eastern Highlands Province, Papua New Guinea",1420 – 1600 masl,Timuza Coffee Cooperative | 200 members,"Arusha, Mundo Novo, and Typica",Fully washed and dried in the sun,,"The Timuza Coffee Cooperative represents over 200 small-holder farmers of the Kamano tribal group, located southwest of Kainantu in the hamlets surrounding Namura town. The soils are are a mix of black & brownish red loam, with predominately traditional typica grown under casuarina and albizia shade trees. Average farm size is 1.4 hectares per family, with adjacent gardens for cultivation of food crops such as sweet potato, taro, and cassava. Farmers have received training and assistance in financial management, gender equality, coffee husbandry and standards for processing through local partners. The harvest takes place from April through September, with selective harvest of ripe cherry, manually pulping, fermentation in traditional bilum bags, washing, and full sun-drying. In 2016, Timuza placed 1st in the National Cupping Competition.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC TIMUZA A,https://royalcoffee.com/product/3427097000054799026/,,$605.84,132.28 lb,Full Bag,Papua New Guinea,,,,,,,,Vancouver,SPOT,,,320 Bags,,,,,,,,,,,,,,,
PAPUA NEW GUINEA ORGANIC TIMUZA A,https://royalcoffee.com/product/3427097000054799032/,,$600.55,132.28 lb,Full Bag,Papua New Guinea,"Eastern Highlands Province, Papua New Guinea",1420 – 1600 masl,Timuza Coffee Cooperative | 200 members,"Arusha, Mundo Novo, and Typica",Fully washed and dried in the sun,,"The Timuza Coffee Cooperative represents over 200 small-holder farmers of the Kamano tribal group, located southwest of Kainantu in the hamlets surrounding Namura town. The soils are are a mix of black & brownish red loam, with predominately traditional typica grown under casuarina and albizia shade trees. Average farm size is 1.4 hectares per family, with adjacent gardens for cultivation of food crops such as sweet potato, taro, and cassava. Farmers have received training and assistance in financial management, gender equality, coffee husbandry and standards for processing through local partners. The harvest takes place from April through September, with selective harvest of ripe cherry, manually pulping, fermentation in traditional bilum bags, washing, and full sun-drying. In 2016, Timuza placed 1st in the National Cupping Competition.",Oakland,SPOT,Organic,,320 Bags,,,,,,,,,,,,,,,
PERU FT-FLO ORGANIC CAFE DE MUJER APROCCURMA,https://royalcoffee.com/product/3427097000054693775/,,$698.23,152.12 lb,Full Bag,Peru,,,,,,,,Oakland,SPOT,,,275 Bags,,,,,,,,,,,,,,,
PERU FT-FLO ORGANIC CAFE DE MUJER APROCCURMA,https://royalcoffee.com/product/3427097000054693841/,,$698.23,152.12 lb,Full Bag,Peru,"Rodríguez de Mendoza, Amazonas, Peru",1500-1800 masl,124 women members of Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA),"Bourbon, Catimor, Caturra, Pache and Typica",Fully washed and dried in the sun,,"Looking to support women in coffee? For the past five years, Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA) has been working directly with 124 women producers to establish coffee production from farms owned and managed by women. A significant number of women in the northern highlands of the Rodríguez de Mendoza province rely on coffee income to support their families. They use organic practices to manage just a few acres of land intercropped with shade trees, bananas, corn, and beans. After carefully harvesting and sorting cherries, depulping, fermenting, washing, and drying is all done at the farm with micro-mills.The cooperative carries out activities that often go unnoticed but are crucial for producers who have small farms. Investments for basic infrastructure needs, like road improvements, establishing local warehouses, and preparing coffee for export are all coordinated through APROCCURMA, which ensures traceability and quality control throughout the post-harvest process. APROCCURMA also provides women producers with financing, training, and technical assistance to improve coffee quality. The cooperative strives to improve the quality of life for coffee producers and their families through internationally marketing producers’ coffee to gain improved premiums based on a reputation for quality and certification.",Oakland,SPOT,Fair Trade (FT FLO) | Organic,,275 Bags,,,,,,,,,,,,,,,
PERU FT-FLO ORGANIC CAFE DE MUJER APROCCURMA,https://royalcoffee.com/product/3427097000054693845/,,$698.23,152.12 lb,Full Bag,Peru,"Rodríguez de Mendoza, Amazonas, Peru",1500-1800 masl,124 women members of Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA),"Bourbon, Catimor, Caturra, Pache and Typica",Fully washed and dried in the sun,,"Looking to support women in coffee? For the past five years, Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA) has been working directly with 124 women producers to establish coffee production from farms owned and managed by women. A significant number of women in the northern highlands of the Rodríguez de Mendoza province rely on coffee income to support their families. They use organic practices to manage just a few acres of land intercropped with shade trees, bananas, corn, and beans. After carefully harvesting and sorting cherries, depulping, fermenting, washing, and drying is all done at the farm with micro-mills.The cooperative carries out activities that often go unnoticed but are crucial for producers who have small farms. Investments for basic infrastructure needs, like road improvements, establishing local warehouses, and preparing coffee for export are all coordinated through APROCCURMA, which ensures traceability and quality control throughout the post-harvest process. APROCCURMA also provides women producers with financing, training, and technical assistance to improve coffee quality. The cooperative strives to improve the quality of life for coffee producers and their families through internationally marketing producers’ coffee to gain improved premiums based on a reputation for quality and certification.",Oakland,SPOT,Fair Trade (FT FLO) | Organic,,275 Bags,,,,,,,,,,,,,,,
PERU FT-FLO ORGANIC CAFE DE MUJER APROCCURMA,https://royalcoffee.com/product/3427097000054693885/,,$698.23,152.12 lb,Full Bag,Peru,"Rodríguez de Mendoza, Amazonas, Peru",1500-1800 masl,124 women members of Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA),"Bourbon, Catimor, Caturra, Pache and Typica",Fully washed and dried in the sun,,"Looking to support women in coffee? For the past five years, Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA) has been working directly with 124 women producers to establish coffee production from farms owned and managed by women. A significant number of women in the northern highlands of the Rodríguez de Mendoza province rely on coffee income to support their families. They use organic practices to manage just a few acres of land intercropped with shade trees, bananas, corn, and beans. After carefully harvesting and sorting cherries, depulping, fermenting, washing, and drying is all done at the farm with micro-mills.The cooperative carries out activities that often go unnoticed but are crucial for producers who have small farms. Investments for basic infrastructure needs, like road improvements, establishing local warehouses, and preparing coffee for export are all coordinated through APROCCURMA, which ensures traceability and quality control throughout the post-harvest process. APROCCURMA also provides women producers with financing, training, and technical assistance to improve coffee quality. The cooperative strives to improve the quality of life for coffee producers and their families through internationally marketing producers’ coffee to gain improved premiums based on a reputation for quality and certification.",Oakland,SPOT,Fair Trade (FT FLO) | Organic,,275 Bags,,,,,,,,,,,,,,,
PERU FT-FLO ORGANIC CAFE DE MUJER APROCCURMA,https://royalcoffee.com/product/3427097000054693889/,,$698.23,152.12 lb,Full Bag,Peru,"Rodríguez de Mendoza, Amazonas, Peru",1500-1800 masl,124 women members of Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA),"Bourbon, Catimor, Caturra, Pache and Typica",Fully washed and dried in the sun,,"Looking to support women in coffee? For the past five years, Asociación de Productores Cafetaleros de la Cuenca del Rio Marañón (APROCCURMA) has been working directly with 124 women producers to establish coffee production from farms owned and managed by women. A significant number of women in the northern highlands of the Rodríguez de Mendoza province rely on coffee income to support their families. They use organic practices to manage just a few acres of land intercropped with shade trees, bananas, corn, and beans. After carefully harvesting and sorting cherries, depulping, fermenting, washing, and drying is all done at the farm with micro-mills.The cooperative carries out activities that often go unnoticed but are crucial for producers who have small farms. Investments for basic infrastructure needs, like road improvements, establishing local warehouses, and preparing coffee for export are all coordinated through APROCCURMA, which ensures traceability and quality control throughout the post-harvest process. APROCCURMA also provides women producers with financing, training, and technical assistance to improve coffee quality. The cooperative strives to improve the quality of life for coffee producers and their families through internationally marketing producers’ coffee to gain improved premiums based on a reputation for quality and certification.",Oakland,SPOT,Fair Trade (FT FLO) | Organic,,275 Bags,,,,,,,,,,,,,,,
